iter	MAE
160	0.004942930981
161	0.00490707879
162	0.004872486117
163	0.004825699599
164	0.004788308289
165	0.004746528726
166	0.004703547121
167	0.004670847946
168	0.004626656363
169	0.004598842774
170	0.004564205044
171	0.00453453032
172	0.004500091792
173	0.004470635921
174	0.004436908687
175	0.004415546447
176	0.004384611698
177	0.004361693285
178	0.004329928751
179	0.004290580017
180	0.004256094683
181	0.004234729663
182	0.004212075514
183	0.004194772356
184	0.004162781468
185	0.004134957552
186	0.004109543368
187	0.004093453509
188	0.004066076118
189	0.004048184327
190	0.004033088137
191	0.004005227964
192	0.003985434484
193	0.003973254709
194	0.003948187143
195	0.003927820029
196	0.003894299121
197	0.003878499341
198	0.003859282783
199	0.003839163399
200	0.003825076964
201	0.003806167115
202	0.003790065465
203	0.003779906433
204	0.003763046957
205	0.003745590418
206	0.003727182871
207	0.003718210629
208	0.003704379195
209	0.003680030206
210	0.003664242431
211	0.003645700217
212	0.00363252545
213	0.003616629302
214	0.003604616913
215	0.003586325566
216	0.003575838827
217	0.003559635801
218	0.003546402715
219	0.003530475907
220	0.003516859766
221	0.003502660359
222	0.003488803705
223	0.003465553957
224	0.003452895528
225	0.003433326566
226	0.003421063353
227	0.003399434125
228	0.00338701139
229	0.003371169742
230	0.003362878491
231	0.00334874362
232	0.003334540885
233	0.003318933071
234	0.003309892447
235	0.003301875557
236	0.003292081769
237	0.003265010945
238	0.003256162929
239	0.003247876877
240	0.003242500812
241	0.003234675331
242	0.003224059102
243	0.003213088978
244	0.00320351099
245	0.003195832853
246	0.003189592972
247	0.003179312864
248	0.00316839438
249	0.003161319694
250	0.003149860952
251	0.003138576473
252	0.003132394658
253	0.003125059414
254	0.003114271475
255	0.003103572605
256	0.003087060788
257	0.003077164653
258	0.003066441779
259	0.003044297014
260	0.003033129314
261	0.003024378308
262	0.00301297238
263	0.003007025119
264	0.002995499676
265	0.002984003514
266	0.00297526485
267	0.002969054699
268	0.002953718717
269	0.002947755112
270	0.002936580668
271	0.002930467415
272	0.002922983234
273	0.002901561332
274	0.002887305933
275	0.002877059192
276	0.002865473738
277	0.002853868627
278	0.002832218512
279	0.002824482586
280	0.002815001909
281	0.002799832404
282	0.002792720746
283	0.002782912176
284	0.002758797001
285	0.002751064334
286	0.002740466011
287	0.002728444418
288	0.002718179871
289	0.002700393075
290	0.002689163962
291	0.002680101077
292	0.002662541386
293	0.0026501689
294	0.002639603993
295	0.002628476705
296	0.002619555283
297	0.002601109981
298	0.002589321618
299	0.002578416028
300	0.00256637007
301	0.002554142756
302	0.00254205271
303	0.002528161561
304	0.002512407229
305	0.002507679071
306	0.002499117783
307	0.002487720494
308	0.002480898858
309	0.002472539184
310	0.002463521849
311	0.002449920629
312	0.002435470854
313	0.00243023193
314	0.00242606993
315	0.00241742369
316	0.002409162703
317	0.002401927459
318	0.00239936996
319	0.002392534175
320	0.002379633561
321	0.002367973805
322	0.002362070043
323	0.00235830776
324	0.002354080215
325	0.002343849421
326	0.002336513238
327	0.002331682986
328	0.00232568857
329	0.002318132875
330	0.002315573195
331	0.0023118829
332	0.00230328372
333	0.002299505479
334	0.002294163109
335	0.002288156933
336	0.0022791461
337	0.002274413982
338	0.002262051754
339	0.002255794073
340	0.002248199143
341	0.002238047884
342	0.002227646521
343	0.002215756357
344	0.002209547703
345	0.002206984659
346	0.002199396586
347	0.002193067854
348	0.002188904243
349	0.00217896014
350	0.002174132623
351	0.002167994747
352	0.002158611903
353	0.002151482998
354	0.002147757365
355	0.002141743385
356	0.002134535607
357	0.002131187542
358	0.002125066306
359	0.002122444718
360	0.002118036887
361	0.002111290492
362	0.002104387335
363	0.002101265591
364	0.002095816039
365	0.002090031913
366	0.002082307901
367	0.002078968349
368	0.002071584719
369	0.002069019083
370	0.002063804763
371	0.002059781432
372	0.00205345976
373	0.00204936636
374	0.002041514449
375	0.002030508733
376	0.002026380775
377	0.002018511627
378	0.002016246384
379	0.002008377028
380	0.002002302992
381	0.002000315476
382	0.001994239885
383	0.001990842752
384	0.001983690363
385	0.001978637104
386	0.001976635147
387	0.001972549236
388	0.00196728031
389	0.00196217484
390	0.001958018575
391	0.001954154709
392	0.001949576641
393	0.001945322536
394	0.001941971697
395	0.001938537021
396	0.001931798525
397	0.001928217966
398	0.001925521992
399	0.001921486985
400	0.001917521431
401	0.001914256603
402	0.001906333937
403	0.001899905489
404	0.001896334608
405	0.00188620215
406	0.001882082235
407	0.001877922507
408	0.001873730242
409	0.001871125744
410	0.001866112714
411	0.001860947238
412	0.001859940379
413	0.001857217445
414	0.00185284675
415	0.001847594585
416	0.001845437121
417	0.00184052352
418	0.001835727073
419	0.001831555357
420	0.001826436747
421	0.001823828008
422	0.001818744107
423	0.001814985903
424	0.001812126101
425	0.001803991471
426	0.001797671257
427	0.001794913548
428	0.00179172382
429	0.001786432439
430	0.001782902974
431	0.001778451252
432	0.001774533072
433	0.001768551284
434	0.00176510736
435	0.001760700513
436	0.001756078416
437	0.001750160452
438	0.001748140423
439	0.001742620881
440	0.001740793951
441	0.00173804842
442	0.00173556675
443	0.001730788969
444	0.001727748455
445	0.001725167219
446	0.001723114364
447	0.001719299542
448	0.001715696084
449	0.001713198389
450	0.001711371137
451	0.001708847309
452	0.001707303003
453	0.001705912044
454	0.001704415906
455	0.001701994846
456	0.001699053262
457	0.001696517079
458	0.001694718972
459	0.001693401764
460	0.001691492241
461	0.001687835302
462	0.001684106222
463	0.001680675963
464	0.001676892303
465	0.001676336828
466	0.001672098937
467	0.001669991515
468	0.001664833786
469	0.001660362313
470	0.00165820875
471	0.001654510439
472	0.001650465702
473	0.001648056654
474	0.001645315834
475	0.001643008098
476	0.001640787106
477	0.00163945106
478	0.001637738751
479	0.00163414412
480	0.001631301717
481	0.001629425419
482	0.001627214425
483	0.001624754526
484	0.001623411337
485	0.001621733953
486	0.001618370749
487	0.001616467168
488	0.001613216109
489	0.001609091494
490	0.001604693411
491	0.001601741027
492	0.00159869491
493	0.001596384344
494	0.001592773101
495	0.001590690546
496	0.00158639154
497	0.001583292399
498	0.001582282093
499	0.001579030792
500	0.001577266478
501	0.001572629751
502	0.001568074248
503	0.001565420833
504	0.001562055223
505	0.001560076206
506	0.001558278609
507	0.001556663318
508	0.001552700993
509	0.001550284475
510	0.00154850981
511	0.001546287258
512	0.001542315614
513	0.001541490786
514	0.001538861251
515	0.001535646258
516	0.001533993695
517	0.001531696002
518	0.001528494742
519	0.001524155968
520	0.001521583102
521	0.001517312423
522	0.001512751552
523	0.001511551214
524	0.001509902968
525	0.00150772294
526	0.001504282744
527	0.001499185847
528	0.001494807683
529	0.001491650111
530	0.001488649346
531	0.001487418437
532	0.001484873795
533	0.001480131363
534	0.001479195681
535	0.001477031248
536	0.001474863965
537	0.001471257929
538	0.001469164203
539	0.001466797348
540	0.001464014443
541	0.001463081334
542	0.001461807865
543	0.001460887912
544	0.001459577188
545	0.001457267863
546	0.001456389328
547	0.00145554631
548	0.001453407868
549	0.001451381152
550	0.001450776372
551	0.001449733575
552	0.001447391083
553	0.001445643846
554	0.001444030101
555	0.001443384825
556	0.001440893572
557	0.001438335954
558	0.001437412884
559	0.001434754625
560	0.001432844168
561	0.00142864942
562	0.001425870529
563	0.001425370471
564	0.001423415287
565	0.001419967511
566	0.001416734336
567	0.001415047407
568	0.00141264594
569	0.001410579591
570	0.001409214387
571	0.001406347995
572	0.00140402638
573	0.001403347389
574	0.001398538181
575	0.001397516737
576	0.001394293989
577	0.001393813638
578	0.001393200163
579	0.001392804328
580	0.001391544063
581	0.001390753996
582	0.001389981716
583	0.001388472466
584	0.001385919624
585	0.001384249174
586	0.001381661795
587	0.001379651483
588	0.001378248697
589	0.001375677971
590	0.001373954692
591	0.001370825707
592	0.001366625265
593	0.00136351043
594	0.001362129392
595	0.001360221162
596	0.001358071716
597	0.001354499998
598	0.001352943641
599	0.001350925176
600	0.001348242814
601	0.001345594725
602	0.001344690264
603	0.001342517484
604	0.001340196644
605	0.001339619069
606	0.001338207219
607	0.001336201499
608	0.001334535121
609	0.001334081779
610	0.001333535696
611	0.001331736793
612	0.001330844456
613	0.001326712799
614	0.001323484379
615	0.001323316263
616	0.001322525176
617	0.001322217997
618	0.001319999399
619	0.001319591167
620	0.001318715805
621	0.001315350204
622	0.001314505226
623	0.001313245387
624	0.00131166201
625	0.001309402391
626	0.001308260472
627	0.001307371882
628	0.001302461183
629	0.001302018251
630	0.001301455677
631	0.001299730057
632	0.001298600107
633	0.001297393517
634	0.00129637867
635	0.001295578111
636	0.001294523244
637	0.001293838111
638	0.001293507534
639	0.001292498447
640	0.00129151249
641	0.001290477894
642	0.001287977406
643	0.001286544096
644	0.001285102372
645	0.001283756259
646	0.001280617145
647	0.001277727423
648	0.001275193235
649	0.001274202237
650	0.001273297115
651	0.00127143561
652	0.001269470352
653	0.001268565825
654	0.00126684444
655	0.001264789746
656	0.001263838382
657	0.001262399837
658	0.00126059793
659	0.001258022757
660	0.001257468119
661	0.001254307137
662	0.001253187778
663	0.001252534103
664	0.001250546956
665	0.001249517896
666	0.001248348324
667	0.001246436692
668	0.001245059152
669	0.001243999163
670	0.001242342431
671	0.001240340975
672	0.001239060636
673	0.001237727322
674	0.001236971817
675	0.001235861489
676	0.001234371142
677	0.001232801589
678	0.001232652679
679	0.001231165943
680	0.001229499355
681	0.001228318035
682	0.001227447412
683	0.001226567782
684	0.001225044639
685	0.00122387725
686	0.001223189443
687	0.001222344892
688	0.001221557804
689	0.001220389462
690	0.001217322679
691	0.001215456817
692	0.001214036453
693	0.001213189576
694	0.001212001588
695	0.001210534468
696	0.001208592825
697	0.001207197456
698	0.001206070209
699	0.001205131467
700	0.001204110539
701	0.001203510561
702	0.001201608148
703	0.001200662334
704	0.001200189951
705	0.001199708782
706	0.001198400257
707	0.001197587546
708	0.001196257012
709	0.0011943628
710	0.001191755798
711	0.001190750788
712	0.001188794026
713	0.00118749956
714	0.001186327894
715	0.001185925849
716	0.001185207811
717	0.001184373247
718	0.001183714238
719	0.001180709987
720	0.001179909672
721	0.001179382851
722	0.001178817329
723	0.001177712346
724	0.001176822059
725	0.001176453916
726	0.001175302882
727	0.001174541064
728	0.001173782493
729	0.001172375633
730	0.001171676544
731	0.001170353219
732	0.001169669604
733	0.001169158561
734	0.001168083651
735	0.001167232837
736	0.001166694921
737	0.001164921407
738	0.001163169422
739	0.001163050431
740	0.001162725079
741	0.001161850177
742	0.001160223863
743	0.001158973824
744	0.001158635941
745	0.001156734505
746	0.001156285718
747	0.001153949059
748	0.001152358844
749	0.001151835897
750	0.001151637851
751	0.00115105089
752	0.001149134143
753	0.001148331635
754	0.001147937136
755	0.001147818171
756	0.001147002873
757	0.001146084526
758	0.001145604813
759	0.001144827713
760	0.001144495071
761	0.001144159782
762	0.001142551987
763	0.001139997971
764	0.001139712734
765	0.001138713301
766	0.001138010138
767	0.001137447217
768	0.001135463438
769	0.001134340183
770	0.001133461302
771	0.001132851501
772	0.001132060944
773	0.001131714463
774	0.001131157249
775	0.001129875198
776	0.001128892349
777	0.001127651263
778	0.001126701055
779	0.001124973813
780	0.001124450815
781	0.00112361198
782	0.001122331241
783	0.001120823324
784	0.001120553661
785	0.001119542636
786	0.001118847586
787	0.001118029812
788	0.001117409825
789	0.00111617463
790	0.001115917002
791	0.001113449932
792	0.001112449432
793	0.001111766058
794	0.001111594938
795	0.001110935363
796	0.001109880834
797	0.001109069123
798	0.001107256515
799	0.001106794361
800	0.001105873328
801	0.001105583963
802	0.001104401276
803	0.001103734918
804	0.001102482637
805	0.001101463819
806	0.001100588443
807	0.001099358299
808	0.001099049359
809	0.001098481262
810	0.001097812051
811	0.001096958458
812	0.001096329413
813	0.001095172163
814	0.001094949691
815	0.001094063857
816	0.001093374149
817	0.001091852405
818	0.001089747871
819	0.001089286607
820	0.001088400646
821	0.001087150287
822	0.001086191805
823	0.001085622527
824	0.001084664134
825	0.00108379445
826	0.001083280371
827	0.001080942558
828	0.001080039094
829	0.001078922567
830	0.001078454893
831	0.001078249465
832	0.001077951713
833	0.001076163359
834	0.001074995981
835	0.001074728795
836	0.00107373367
837	0.00107239948
838	0.001071382505
839	0.001071094002
840	0.001070825496
841	0.001069573305
842	0.001069184004
843	0.001069060759
844	0.001068954203
845	0.001067912317
846	0.001067511616
847	0.001066688757
848	0.001066535357
849	0.001065724779
850	0.001064755608
851	0.001062988535
852	0.001061770714
853	0.001060621322
854	0.001060140111
855	0.001059770276
856	0.001059165092
857	0.001058900634
858	0.001058488914
859	0.001057724921
860	0.001057195885
861	0.001055884481
862	0.001054709849
863	0.001054046743
864	0.001053392892
865	0.001053186596
866	0.00105180344
867	0.001051110623
868	0.001049574736
869	0.001048188667
870	0.001047630416
871	0.001047477636
872	0.001046051323
873	0.00104480292
874	0.001044317483
875	0.001044200727
876	0.001044003213
877	0.00104380422
878	0.001043195864
879	0.001042732686
880	0.001041597007
881	0.001041013352
882	0.001040614841
883	0.001039291333
884	0.001036551043
885	0.001036122858
886	0.00103491177
887	0.001033487279
888	0.001033268251
889	0.001031957839
890	0.001030717993
891	0.001028799894
892	0.001027993518
893	0.001026922092
894	0.001026509105
895	0.001026275225
896	0.001025153271
897	0.001024724967
898	0.001023024381
899	0.001022287682
900	0.001021921068
901	0.001021054067
902	0.00102068282
903	0.001020108813
904	0.001019482047
905	0.001018713354
906	0.001017994853
907	0.001016897389
908	0.00101634292
909	0.001016255559
910	0.001015657744
911	0.001014976686
912	0.001014814836
913	0.001013791782
914	0.001013129641
915	0.001012100259
916	0.001009967277
917	0.001008777919
918	0.001008360866
919	0.001007743647
920	0.001006390624
921	0.001005179024
922	0.001004489719
923	0.001003763585
924	0.001003041037
925	0.001002304481
926	0.001001572776
927	0.001001129655
928	0.001000105487
929	0.0009991365486
930	0.0009982363848
931	0.0009980914424
932	0.0009971711132
933	0.0009967563776
934	0.0009960327029
935	0.0009956941116
936	0.0009954293727
937	0.0009945364871
938	0.000993900956
939	0.0009930905699
940	0.0009913077816
941	0.0009904968103
942	0.000989812918
943	0.0009880824838
944	0.0009879539253
945	0.0009873801482
946	0.0009870246868
947	0.0009863912244
948	0.0009861649246
949	0.0009849352855
950	0.0009841035827
951	0.0009831771807
952	0.0009819510531
953	0.0009810993164
954	0.000980672111
955	0.0009802465838
956	0.0009794311873
957	0.0009793120749
958	0.00097895185
959	0.0009788143166
960	0.000977669587
961	0.0009769698829
962	0.000975797987
963	0.0009751716463
964	0.0009741764939
965	0.000974059958
966	0.0009733325171
967	0.0009728092728
968	0.0009719859285
969	0.000971521688
970	0.0009706910559
971	0.0009696806593
972	0.0009686267166
973	0.0009683851063
974	0.0009679704124
975	0.0009672894268
976	0.0009665370933
977	0.0009655221549
978	0.0009648796545
979	0.0009644457662
980	0.000963961551
981	0.0009621443626
982	0.0009620266094
983	0.0009610186873
984	0.0009589361135
985	0.0009581529632
986	0.0009576003601
987	0.0009565091907
988	0.000955498258
989	0.0009549337039
990	0.0009535910606
991	0.0009533020655
992	0.0009514413847
993	0.0009496599723
994	0.0009492986665
995	0.000948355918
996	0.0009471081242
997	0.0009457441275
998	0.000945062572
999	0.0009442728777
1000	0.0009431192497
1001	0.0009411458197
1002	0.0009405260801
1003	0.0009395732456
1004	0.0009385538003
1005	0.0009379794597
1006	0.0009375195536
1007	0.000936776789
1008	0.0009362653661
1009	0.0009354239289
1010	0.0009348770197
1011	0.0009339641127
1012	0.0009325886376
1013	0.0009319365507
1014	0.0009316337841
1015	0.0009312924524
1016	0.0009305297688
1017	0.0009291968653
1018	0.0009279327121
1019	0.0009270676675
1020	0.0009264402257
1021	0.000926216221
1022	0.0009256259477
1023	0.0009245691753
1024	0.0009237219337
1025	0.0009221922554
1026	0.0009210451232
1027	0.0009203907156
1028	0.0009200866926
1029	0.0009192759235
1030	0.0009187812214
1031	0.0009184695406
1032	0.0009182077195
1033	0.0009170489138
1034	0.0009166453859
1035	0.000915952853
1036	0.0009145331655
1037	0.0009139004945
1038	0.0009133593351
1039	0.0009119860026
1040	0.0009110421714
1041	0.0009105086953
1042	0.0009102918551
1043	0.0009097101817
1044	0.0009089069154
1045	0.0009077096875
1046	0.0009067405305
1047	0.0009064003236
1048	0.0009063068538
1049	0.0009061187729
1050	0.0009054064386
1051	0.0009053401275
1052	0.0009052207896
1053	0.0009050422986
1054	0.0009047409863
1055	0.0009044943364
1056	0.0009039965
1057	0.0009038927776
1058	0.0009034299321
1059	0.0009029762811
1060	0.0009017403843
1061	0.0009013961559
1062	0.000901045116
1063	0.0009008335472
1064	0.0009005039303
1065	0.0008995182641
1066	0.0008988560953
1067	0.0008977517827
1068	0.0008975199428
1069	0.0008969683475
1070	0.00089659393
1071	0.0008953053309
1072	0.0008942491415
1073	0.0008939915847
1074	0.0008935101323
1075	0.0008931694675
1076	0.0008923408259
1077	0.0008919973955
1078	0.0008909994425
1079	0.0008903950958
1080	0.0008896469403
1081	0.0008892614442
1082	0.0008875608883
1083	0.0008866127646
1084	0.0008853887207
1085	0.0008843404682
1086	0.0008841310791
1087	0.0008839388289
1088	0.0008822164236
1089	0.0008817524306
1090	0.0008809089671
1091	0.0008803102419
1092	0.0008787864978
1093	0.0008782969463
1094	0.0008770126162
1095	0.0008762130382
1096	0.0008754696279
1097	0.0008748306394
1098	0.0008745322508
1099	0.0008741203237
1100	0.000873430862
1101	0.0008730032761
1102	0.0008727331138
1103	0.0008723284727
1104	0.0008720437749
1105	0.0008711869045
1106	0.0008707892315
1107	0.0008706057359
1108	0.0008689995761
1109	0.0008687550471
1110	0.0008681267874
1111	0.0008673757767
1112	0.0008668871426
1113	0.0008664340729
1114	0.0008658421739
1115	0.0008653974187
1116	0.0008649395232
1117	0.0008648777337
1118	0.0008639229666
1119	0.0008627437473
1120	0.0008622843525
1121	0.0008613947599
1122	0.0008612890457
1123	0.0008611659815
1124	0.0008608077891
1125	0.000860556196
1126	0.0008598719179
1127	0.0008595797978
1128	0.0008590963663
1129	0.0008587764347
1130	0.0008582710883
1131	0.0008581305015
1132	0.0008574380597
1133	0.0008568578182
1134	0.0008565150102
1135	0.0008561757502
1136	0.000856028819
1137	0.0008554636588
1138	0.0008549555504
1139	0.0008547749677
1140	0.000853617252
1141	0.0008533616276
1142	0.0008532613783
1143	0.0008513291944
1144	0.0008506481808
1145	0.0008499900023
1146	0.0008493708751
1147	0.0008486474186
1148	0.0008476980939
1149	0.0008470221571
1150	0.0008467286611
1151	0.0008466639372
1152	0.0008453778205
1153	0.000844413012
1154	0.0008435561028
1155	0.0008432727077
1156	0.0008425182736
1157	0.0008418124647
1158	0.0008408372534
1159	0.0008400508815
1160	0.0008395075394
1161	0.0008391132277
1162	0.0008372666605
1163	0.0008367519757
1164	0.0008360575937
1165	0.0008351141254
1166	0.0008350029071
1167	0.0008343287423
1168	0.0008341281731
1169	0.000833670489
1170	0.0008334704458
1171	0.0008329442024
1172	0.0008325724248
1173	0.0008323185258
1174	0.0008303056392
1175	0.0008298082674
1176	0.000829363275
1177	0.0008289333365
1178	0.0008287231406
1179	0.0008285450112
1180	0.0008280133861
1181	0.000827890301
1182	0.0008277453634
1183	0.0008268142317
1184	0.0008267828758
1185	0.0008266269128
1186	0.0008257708057
1187	0.0008251496626
1188	0.0008251129691
1189	0.0008247597647
1190	0.0008242423011
1191	0.0008239097172
1192	0.0008235037277
1193	0.0008233862644
1194	0.0008228963377
1195	0.0008224263844
1196	0.0008221806605
1197	0.0008216463827
1198	0.00082123147
1199	0.000821098241
1200	0.0008207283815
1201	0.0008195582771
1202	0.0008192538684
1203	0.0008185071659
1204	0.0008182696583
1205	0.0008182118073
1206	0.0008178237894
1207	0.0008171719053
1208	0.0008170434355
1209	0.0008166231454
1210	0.0008159890717
1211	0.000815714403
1212	0.0008155805075
1213	0.0008149860836
1214	0.000814449064
1215	0.0008143110393
1216	0.0008141570563
1217	0.0008138677053
1218	0.0008132220059
1219	0.000812230496
1220	0.0008121561606
1221	0.0008118244061
1222	0.0008115498922
1223	0.0008114065709
1224	0.0008106604892
1225	0.0008104163763
1226	0.0008103177848
1227	0.0008101026432
1228	0.0008095516484
1229	0.000808689051
1230	0.0008081174528
1231	0.0008077998503
1232	0.0008073930265
1233	0.0008073143625
1234	0.0008070815069
1235	0.0008066315166
1236	0.0008063316277
1237	0.0008060641214
1238	0.0008054431361
1239	0.0008049638363
1240	0.0008044355407
1241	0.0008041051488
1242	0.0008038334577
1243	0.0008035389875
1244	0.0008032983692
1245	0.0008031975921
1246	0.0008026319439
1247	0.0008025553018
1248	0.0008023895859
1249	0.0008017018181
1250	0.0008016068944
1251	0.0008013482189
1252	0.0008010663368
1253	0.0008007212334
1254	0.0008002779001
1255	0.0007997023588
1256	0.0007992930005
1257	0.0007991922718
1258	0.0007989757801
1259	0.0007989347133
1260	0.0007987888957
1261	0.0007986321981
1262	0.0007982563336
1263	0.0007968794932
1264	0.0007961671748
1265	0.0007960968211
1266	0.0007956664996
1267	0.0007953695042
1268	0.0007941647311
1269	0.000792522565
1270	0.0007921722547
1271	0.000792057324
1272	0.0007918146434
1273	0.0007917393979
1274	0.0007913862782
1275	0.0007912103023
1276	0.0007909986224
1277	0.00079057629
1278	0.0007904929421
1279	0.0007903317032
1280	0.0007894618398
1281	0.0007888402692
1282	0.000788269543
1283	0.0007877427367
1284	0.0007868201911
1285	0.0007866795039
1286	0.0007865013784
1287	0.0007857385375
1288	0.000785647463
1289	0.0007853221574
1290	0.0007848205464
1291	0.0007843971139
1292	0.0007837984818
1293	0.0007834392552
1294	0.0007824418833
1295	0.0007811708726
1296	0.0007809538315
1297	0.0007805749089
1298	0.0007798631981
1299	0.0007797762098
1300	0.0007796199665
1301	0.0007792514064
1302	0.0007788636193
1303	0.0007787688671
1304	0.0007786432549
1305	0.0007784619253
1306	0.0007779659177
1307	0.0007779097201
1308	0.0007776985319
1309	0.0007772868743
1310	0.0007762773434
1311	0.0007758376011
1312	0.0007757049868
1313	0.0007752833424
1314	0.0007751159975
1315	0.0007747384864
1316	0.0007746496031
1317	0.0007745532218
1318	0.0007742256083
1319	0.0007740882153
1320	0.0007739326212
1321	0.000773828357
1322	0.0007733378652
1323	0.0007728370534
1324	0.0007724086873
1325	0.000772387458
1326	0.0007723559382
1327	0.0007722206639
1328	0.0007719313617
1329	0.0007717449898
1330	0.000771618356
1331	0.0007708633484
1332	0.0007705746445
1333	0.0007704639766
1334	0.0007704216047
1335	0.0007703444537
1336	0.000770320011
1337	0.000769890832
1338	0.0007696946319
1339	0.0007692026827
1340	0.000769083874
1341	0.0007687640626
1342	0.0007685472962
1343	0.0007684850118
1344	0.0007684270665
1345	0.0007681353005
1346	0.0007678861265
1347	0.000767849234
1348	0.0007675887403
1349	0.0007674793164
1350	0.0007672053403
1351	0.0007662072648
1352	0.0007655069665
1353	0.0007651016883
1354	0.0007646800337
1355	0.0007643804043
1356	0.000764208368
1357	0.0007639801421
1358	0.0007637543273
1359	0.0007633917013
1360	0.0007632924901
1361	0.0007629475667
1362	0.000762860553
1363	0.0007627859679
1364	0.0007621975547
1365	0.0007619101893
1366	0.0007616014142
1367	0.0007614293754
1368	0.0007613317698
1369	0.0007612161399
1370	0.0007606296181
1371	0.0007604591543
1372	0.0007601395379
1373	0.000760001372
1374	0.0007597753579
1375	0.0007593438641
1376	0.0007592115233
1377	0.000758579135
1378	0.0007582264635
1379	0.000758000197
1380	0.0007578187406
1381	0.0007576509847
1382	0.0007575845017
1383	0.000757261511
1384	0.0007568584276
1385	0.0007565985211
1386	0.0007563755668
1387	0.0007562048661
1388	0.0007559596805
1389	0.0007558234409
1390	0.0007554747326
1391	0.0007552829999
1392	0.0007549939524
1393	0.0007546145105
1394	0.0007543451093
1395	0.0007542057948
1396	0.0007538340183
1397	0.0007536217789
1398	0.0007533621115
1399	0.0007533103597
1400	0.0007531368171
1401	0.0007527306547
1402	0.0007526990536
1403	0.0007524349485
1404	0.0007521592026
1405	0.0007515388005
1406	0.0007507055566
1407	0.0007503671518
1408	0.0007500493274
1409	0.0007500212056
1410	0.0007499518474
1411	0.0007498529343
1412	0.0007491570385
1413	0.0007490400981
1414	0.0007489186455
1415	0.0007485569341
1416	0.0007483905403
1417	0.0007482260548
1418	0.0007481957803
1419	0.0007477720117
1420	0.0007477090484
1421	0.0007473633611
1422	0.0007472399852
1423	0.0007469147293
1424	0.0007467485169
1425	0.0007465538335
1426	0.0007464333379
1427	0.0007463046362
1428	0.0007456362976
1429	0.000745119868
1430	0.0007439651
1431	0.00074380952
1432	0.0007430389213
1433	0.0007425556128
1434	0.000742462715
1435	0.000742258147
1436	0.0007418941838
1437	0.0007417221307
1438	0.0007416253596
1439	0.0007409529611
1440	0.000740419214
1441	0.0007399807557
1442	0.0007398718202
1443	0.0007397078887
1444	0.0007396499807
1445	0.0007392156719
1446	0.0007390864634
1447	0.0007389564752
1448	0.0007387486948
1449	0.0007385910411
1450	0.0007380302031
1451	0.0007379032764
